thumb,index,middle,ring,pinky,total_up,label
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,0,1,1,1,3,L
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,M
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,N
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
0,1,1,1,1,4,O
1,0,1,0,0,2,P
1,1,1,0,0,3,P
1,1,1,0,0,3,P
1,1,1,0,0,3,P
1,1,1,0,0,3,P
1,0,1,0,0,2,P
1,1,1,0,0,3,P
1,0,1,0,0,2,P
1,1,1,0,0,3,P
1,0,1,0,0,2,P
1,0,1,0,0,2,P
1,1,1,0,0,3,P
1,1,1,0,0,3,P
1,1,1,0,0,3,P
1,1,1,0,0,3,P
1,1,1,0,0,3,P
1,1,1,0,0,3,P
1,1,1,0,0,3,P
1,1,1,0,0,3,P
1,1,1,0,0,3,P
1,1,1,0,0,3,P
1,1,1,0,0,3,P
1,1,1,0,0,3,P
1,1,1,0,0,3,P
1,1,1,0,0,3,P
1,1,1,0,0,3,P
1,1,1,0,0,3,P
1,1,1,0,0,3,P
1,1,1,0,0,3,P
1,1,1,0,0,3,P
1,1,1,0,0,3,P
1,1,1,0,0,3,P
1,1,1,0,0,3,P
1,1,1,0,0,3,P
1,1,1,0,0,3,P
1,1,1,0,0,3,P
1,1,1,0,0,3,P
1,0,1,0,0,2,P
1,1,1,0,0,3,P
1,1,1,0,0,3,P
1,1,1,0,0,3,P
1,0,1,0,0,2,P
1,0,1,0,0,2,P
1,1,1,0,0,3,P
1,0,1,0,0,2,P
